Riisager,110
Løbner,110
Villum,110
Brahe,110
Vinge,110
Nyberg,110
Rovsing,110
Stræde,110
Bebe,110
Moltke,110
Hummelshøj,110
Løvgren,110
Stoklund,110
Bahne,110
Marott,110
Dietz,110
Meinert,109
Frimand,109
Ginnerup,109
Værum,109
Hougård,109
Schytte,109
Uhd,109
Ilsø,109
Elisabeth,109
Djurhuus,109
Bøgvad,109
Tøttrup,109
Bækkelund,109
Damsted,109
Myhre,109
Kaarina,108
Spliid,108
Borring,108
Lysholt,108
Dichmann,108
Boesgaard,108
Ferslev,108
Amtoft,108
Nors,108
Hvidkjær,108
Stouby,108
Johanne,108
Abed,108
Hannibal,108
Flensted,108
Pryds,108
Keinicke,108
Skals,107
Jensby,107
Lisby,107
Brændgaard,107
Holmbo,107
Sivebæk,107
Brixen,107
Flink,107
Kargaard,107
Lynnerup,107
Klink,107
Isager,107
Dannemann,106
Trap,106
Rørdam,106
Lauritsen,106
Klostergaard,106
Winberg,106
Dalhoff,106
Mølholm,106
Bjørnholdt,106
Muff,106
Lynghøj,106
Koldby,106
Korup,106
Kjølhede,106
Damholt,106
Ibrahim,106
Askov,106
Rønholt,106
Stenderup,106
Højstrup,106
Nordtorp,106
Bernt,106
Fredsgaard,105
Düring,105
Vindum,105
Winding,105
Lindeskov,105
Linaa,105
Sabroe,105
Korshøj,105
Bunk,105
Gyldenløve,105
Højmose,105
Thaysen,105
Arentoft,105
Oddershede,105
Krogstrup,105
Nør,105
Sølund,104
Dohn,104
Meinertz,104
Kortegaard,104
Helweg,104
Hauch,104
Ancher,104
Duch,104
Vogelius,104
Stærk,104
Asferg,104
Næsby,104
Krongaard,104
Kampmann,104
Kirch,104
Skougaard,104
Holmer,104
Levring,103
Haastrup,103
Gordon,103
Justesen,103
Gabriel,103
Dahlmann,103
Zimmermann,103
Agerbæk,103
Rokkjær,103
Thanning,103
Paulsen,103
Bladt,103
Vagn,102
Bluhme,102
Sigsgaard,102
Villumsen,102
Ahm,102
Hoberg,102
Hammerich,102
Thorlund,102
Collin,102
Hofman,102
Boserup,102
Aalund,102
Them,102
Kierkegaard,102
Elleby,102
Madvig,102
Tanderup,102
Thers,102
Beltoft,102
Lundegaard,102
Holmgren,102
Ryom,102
Sook,102
Braüner,101
Finne,101
Seerup,101
Tornøe,101
Thorborg,101
Mols,101
Ellekær,101
Kirkegård,101
Brown,101
Ahle,101
Siggaard,101
Kornum,101
Vinkel,101
Søholt,101
Kølle,101
Aagren,101
Boutrup,101
Lyneborg,100
Fønss,100
Funck,100
Tranholm,100
Seeberg,100
Buchhave,100
Bøttern,100
Løvkvist,100
Hammershøj,100
Fjeldgaard,100
Grand,100
Marstrand,100
Gottschalck,100
Kristine,100
Frisk,100
Lagoni,100
Spang,100
Lyder,100
Horne,100
Nørbo,100
